v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,L1,L2,L3,L4,L5,,P1,P2,P3,P4,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,,A,B,C,D,E,F,G
7,8,16,10,1,14,5,2,4,12,3,11,9,17,6,15,19,20,18,13,21,6.83333333333333,7.33333333333333,6.83333333333333,7,7.16666666666667,,2,1,1,2,,7,,7,8,6,6,7,6,8,6,9,5,8,9,9,8,7,7,6,7,6,7,6,6,6,5,8,7,7,7,8,9,,5,5,6,6,6,4,5,5,6,6,5,5,4,4,3,4,4.9375,7,7,6,7,7,6,7,5,7,6,7,7,,4,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,3,3,4,4,4,4,5,4,5,5,4,3,4,4,5,4,4,4,5,5,5,,3,1,3,1,2,1,7
14,8,9,18,16,12,19,1,7,2,5,6,13,15,11,17,3,10,20,4,21,8.33333333333333,7.83333333333333,8.66666666666667,10,9,,1,2,2,1,,13,,8,5,9,10,10,9,6,7,10,8,6,9,10,10,8,10,9,9,10,10,8,8,8,10,9,9,10,9,10,9,,7,5,5,6,7,7,6,5,7,7,7,7,3,3,6,3,5.6875,8,7,8,7,6,7,8,7,7,8,7,6,,3,3,5,4,4,5,4,3,4,4,4,4,4,4,4,5,4,3,3,4,4,4,5,4,4,4,4,5,5,5,5,5,4,4,5,4,4,4,5,,3,2,3,2,3,3,4
14,1,17,9,8,19,16,12,10,2,7,13,5,4,6,15,18,3,11,20,21,6.66666666666667,6.33333333333333,7,8.33333333333333,7.33333333333333,,1,2,1,2,,10,,7,5,8,8,8,6,5,8,8,7,8,7,8,8,6,6,6,6,8,8,7,7,6,8,6,6,8,6,10,9,,6,5,5,5,4,5,6,5,7,7,6,7,5,4,5,4,5.375,7,6,8,7,6,6,6,6,7,7,7,7,,4,4,5,5,5,5,5,5,5,4,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,5,5,4,3,4,4,4,,5,1,4,3,4,1,7
14,1,16,13,9,3,11,19,21,8,18,20,17,10,4,5,12,7,6,15,2,8.66666666666667,8.5,7.83333333333333,9.33333333333333,7.33333333333333,,2,2,2,1,,1,,8,9,7,9,10,6,10,10,9,5,8,5,10,10,7,10,9,5,9,10,10,8,5,10,10,10,10,10,9,2,,7,6,6,7,4,5,4,5,7,5,5,6,6,6,4,5,5.5,7,8,8,8,8,8,6,8,8,7,7,8,,4,4,5,5,5,5,5,4,5,5,4,5,4,3,4,4,4,4,4,4,5,5,5,5,4,5,5,5,3,4,4,5,5,5,4,5,5,4,5,,2,1,3,1,0,0,1
7,18,16,5,2,4,10,19,3,17,12,13,1,15,14,11,21,9,8,6,20,9.33333333333333,9,9,8.66666666666667,8.66666666666667,,2,2,2,1,,1,,10,9,9,10,10,10,9,8,7,8,9,10,8,9,8,8,9,10,10,8,9,9,10,7,8,10,8,9,9,10,,6,5,5,7,5,6,6,5,7,7,6,6,5,6,5,7,5.875,7,7,6,6,5,7,6,6,7,5,6,7,,4,4,5,4,4,3,5,4,4,5,5,5,4,4,5,4,3,4,3,4,5,5,4,3,4,5,5,4,3,4,5,5,4,4,5,4,3,4,5,,3,1,3,2,2,1,7
4,12,8,16,5,6,3,1,2,7,14,19,17,18,11,13,15,9,10,21,20,6.66666666666667,6.66666666666667,9,7.33333333333333,8.83333333333333,,2,2,1,2,,6,,6,6,9,9,9,6,6,9,6,9,6,9,10,9,9,5,5,9,6,9,9,6,9,6,8,8,8,8,8,9,,3,3,3,5,5,5,7,6,5,3,3,3,6,5,3,5,4.375,4,6,5,5,8,7,6,7,7,5,6,6,,4,4,4,9,3,4,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,3,4,4,3,3,3,,3,2,4,1,1,0,7
4,7,11,13,14,20,1,3,5,8,9,16,18,19,2,6,10,12,15,17,21,7,8.5,9,8.66666666666667,9.83333333333333,,1,2,2,1,,13,,6,10,10,10,10,8,9,10,8,9,6,8,10,10,10,9,8,8,8,10,6,9,8,8,10,7,7,8,8,10,,5,5,5,7,4,5,6,5,5,4,4,4,4,4,3,3,4.5625,6,7,8,4,7,7,6,6,8,6,6,8,,5,5,5,4,4,4,5,3,4,3,4,5,3,4,4,4,5,3,3,5,5,5,4,4,5,4,5,5,4,4,4,5,5,5,3,3,4,4,5,,2,2,3,1,2,1,2
4,5,7o,8,16,18,2,1,6,12,13,14,17,19,3,9,10,11,15,20,21,7.83333333333333,5.83333333333333,8,8,6.83333333333333,,1,2,2,2,,9,,8,5,9,8,7,8,4,7,8,8,7,5,9,8,7,7,6,7,8,5,9,9,8,9,7,8,6,8,7,7,,4,6,5,6,6,6,3,5,7,7,6,7,5,6,6,6,5.6875,7,7,6,7,7,8,6,6,7,7,7,7,,4,4,4,4,5,5,3,3,3,5,4,5,4,5,5,5,4,4,3,4,4,5,5,5,4,4,4,4,3,3,4,4,4,5,4,3,5,4,4,,2,1,3,2,1,1,7
4,8,5,7,1,19,10,16,18,2,17,15,13,14,21,11,9,12,3,6,20,8.16666666666667,5.5,8.5,7.83333333333333,5.5,,1,1,1,1,,15,,8,5,9,7,6,7,4,7,9,4,7,5,8,10,5,10,6,8,6,8,8,4,9,7,3,9,9,10,8,7,,6,7,6,4,5,6,6,6,5,6,6,7,5,5,5,5,5.625,6,8,7,6,8,6,5,7,8,6,7,5,,5,4,5,4,5,5,4,3,3,4,5,5,5,5,5,5,4,3,4,5,4,4,4,5,5,5,5,5,5,5,4,5,4,5,4,4,5,4,5,,4,2,4,4,2,3,7
4,6,8,14,3,5,12,10,2,7,1,16,20,9,17,15,19,18,13,21,11,8.83333333333333,9.16666666666667,9.16666666666667,9.16666666666667,8.33333333333333,,1,1,1,1,,15,,8,10,9,10,10,8,9,10,7,9,8,9,10,9,8,9,8,8,9,8,10,10,8,10,7,10,9,10,10,8,,4,7,5,4,6,7,5,4,7,6,7,7,6,6,6,6,5.8125,7,5,8,8,7,7,8,7,8,8,7,6,,5,4,5,4,4,4,5,4,4,4,5,5,4,4,4,4,4,5,4,4,5,4,4,5,5,4,4,4,3,4,3,4,4,5,4,5,5,5,4,,3,2,3,3,0,1,7
5,6,8,9,12,15,1,2,3,4,10,14,16,18,19,21,7,11,13,17,20,7.83333333333333,9.16666666666667,8.33333333333333,9.16666666666667,7.5,,2,1,2,1,,4,,6,9,10,10,10,10,9,6,9,8,9,10,10,9,5,7,8,5,10,5,10,10,9,7,9,5,9,10,10,8,,7,7,6,7,7,5,7,8,7,7,7,6,7,7,6,7,6.75,8,8,8,8,8,,,8,,8,8,,,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,4,2,3,2,1,1,7
5,6,13,7,9,16,1,20,4,3,8,10,18,19,14,12,2,21,11,15,17,8.16666666666667,8.83333333333333,8.16666666666667,7,7.33333333333333,,1,1,2,2,,12,,8,10,9,8,8,6,10,6,6,7,10,9,9,8,9,8,6,8,8,7,9,9,9,5,7,8,9,8,7,6,,6,5,5,5,6,6,6,6,5,6,6,7,6,6,5,6,5.75,7,8,8,7,8,8,7,8,7,7,8,8,,5,4,5,4,5,5,5,4,4,4,5,5,5,4,5,5,4,3,3,5,4,4,4,6,5,5,4,5,5,4,4,5,4,4,3,5,5,4,5,,3,1,3,2,3,2,7
5,6,8,9,11,1,2,3,17,7,19,12,14,13,20,16,4,10,15,18,21,7.5,6,6.83333333333333,7.33333333333333,7,,2,1,2,2,,8,,8,7,7,9,9,9,6,7,8,5,8,7,8,6,7,8,4,5,6,7,6,6,7,8,7,6,6,7,7,7,,5,4,6,5,3,4,4,5,6,5,4,5,4,5,3,5,4.5625,4,3,5,4,3,4,4,4,5,4,4,5,,4,3,5,4,3,4,4,4,5,4,4,5,4,4,4,4,3,4,4,5,4,3,4,3,4,3,4,4,3,3,3,3,3,4,4,4,4,3,4,,3,1,3,2,0,1,7
5,3,1,9,18,16,2,20,8,4,12,13,10,14,15,11,7,17,21,6,19,6.83333333333333,7,7.5,5.16666666666667,7.33333333333333,,2,1,1,2,,7,,6,7,7,4,8,6,6,9,5,8,3,9,9,7,5,10,6,9,2,8,10,8,3,5,7,6,6,8,8,8,,3,3,3,7,5,5,7,5,7,5,5,7,6,3,3,3,4.8125,7,7,6,5,6,8,6,7,8,8,7,8,,3,4,5,5,5,2,5,3,5,2,5,5,5,5,3,4,4,3,3,5,3,5,4,4,4,5,5,5,4,5,4,3,4,4,4,3,3,4,5,,3,2,3,2,0,0,7
3,5,19,17,11,18,7,8,16,13,1,4,10,12,14,9,2,6,20,15,21,7.5,8.33333333333333,8.33333333333333,8,7.66666666666667,,2,1,2,2,,8,,10,8,9,10,9,8,9,7,9,8,6,10,10,7,6,5,6,8,9,5,8,8,8,6,8,8,9,8,7,10,,6,7,6,5,5,6,6,5,7,6,6,7,7,7,7,7,6.25,7,7,8,8,7,6,6,7,8,7,7,8,,4,4,5,4,5,4,5,4,5,3,4,5,5,5,4,5,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,,4,1,3,3,2,1,7
3,5,20,12,10,18,17,21,8,6,9,15,16,2,6,7,9,19,13,11,14,6.33333333333333,7,6.83333333333333,8.33333333333333,6.16666666666667,,1,1,1,1,,15,,7,7,10,6,10,6,9,5,8,3,6,6,9,8,3,7,5,3,8,8,6,9,6,10,4,6,6,8,10,9,,5,5,4,6,6,4,7,7,7,7,6,6,4,4,4,4,5.375,6,7,8,6,8,7,7,5,4,7,7,3,,5,4,4,3,4,5,3,4,4,4,5,3,2,3,4,3,3,4,3,4,5,4,3,4,4,3,4,5,2,3,3,4,5,5,4,2,4,4,5,,3,2,4,2,1,2,7
3,5,6,8,9,10,13,1,2,4,14,19,20,15,7,11,12,16,17,18,21,7.83333333333333,6.83333333333333,9.66666666666667,8.83333333333333,7.16666666666667,,1,2,1,1,,14,,8,8,10,10,9,9,8,10,8,8,5,7,10,10,6,9,4,10,8,9,7,6,10,9,4,9,8,8,8,7,,5,6,6,6,6,6,6,6,6,7,6,6,5,6,2,3,5.5,7,7,8,7,8,8,6,8,8,7,7,8,,4,4,5,5,5,4,5,3,4,4,5,3,5,5,4,4,4,4,3,3,4,5,5,5,4,5,5,5,4,4,5,4,3,4,5,4,4,3,5,,2,2,3,1,2,1,7
3,1,13,9,10,16,11,4,5,8,18,14,20,19,17,2,6,15,12,7,21,9.16666666666667,8.16666666666667,8.66666666666667,7.33333333333333,8.16666666666667,,1,2,1,2,,10,,10,6,9,7,9,10,9,8,3,10,7,8,9,6,5,9,10,9,10,10,10,9,10,9,6,9,7,7,9,9,,7,6,6,7,5,7,5,7,6,5,7,7,3,3,5,4,5.625,5,8,8,7,7,8,8,8,8,7,7,1,,5,4,5,4,4,5,5,4,5,4,5,5,5,5,5,4,4,3,3,3,5,5,5,5,4,4,4,4,5,5,4,4,5,5,3,5,4,5,5,,3,2,3,1,2,0,2
18,11,19,8,7,5,1,16,17,14,9,4,2,15,6,13,,,,,,7.83333333333333,7.66666666666667,9,9.16666666666667,9.16666666666667,,,,,,,,,7,6,10,10,10,8,7,9,7,8,8,6,10,10,8,8,7,8,10,10,7,10,7,9,9,9,10,10,9,10,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,,4,1,4,1,0,3,7
18,14,12,8,10,6,16,9,2,13,1,4,21,5,15,17,3,20,7,11,19.,7.5,6.66666666666667,7.66666666666667,7.33333333333333,7.33333333333333,,1,2,2,1,,13,,8,8,6,6,7,8,8,10,7,6,8,5,10,9,7,6,5,7,5,8,6,7,7,9,8,9,7,6,8,8,,7,7,7,5,6,6,5,6,7,6,7,6,5,6,4,4,5.875,8,8,,7,7,,6,8,,7,6,,,5,5,5,4,5,4,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,,3,1,4,3,4,3,7
18,8,16,11,7,1,3,12,9,5,4,19,14,21,18,10,13,17,15,6,2,8.66666666666667,9.16666666666667,9.16666666666667,9.16666666666667,9.33333333333333,,1,1,2,1,,16,,10,9,10,9,9,10,10,9,9,9,8,9,10,10,9,8,8,8,9,10,8,9,8,9,9,8,10,10,9,10,,5,6,5,7,6,7,7,7,6,6,7,7,6,5,5,5,6.0625,7,8,8,7,8,8,7,7,8,6,8,7,,4,3,3,5,5,4,4,4,4,5,5,5,4,5,4,5,5,4,4,5,5,4,4,5,5,5,4,5,3,5,4,5,5,5,4,3,5,5,5,,4,1,3,1,2,3,7
18,11,19,8,9,16,14,12,4,3,6,10,7,17,13,15,1,20,5,2,21,8.66666666666667,7,8.16666666666667,8.66666666666667,8.33333333333333,,1,2,2,1,,13,,9,4,10,6,9,10,6,8,9,8,7,5,9,10,8,8,9,6,8,9,9,8,7,10,8,9,10,9,9,8,,3,2,2,7,5,6,5,5,7,7,6,6,4,3,5,3,4.75,7,8,8,8,7,7,6,7,7,7,7,6,,3,4,3,4,4,4,3,3,3,4,4,4,5,4,3,4,4,3,3,3,4,5,5,4,4,4,3,4,5,5,5,4,4,4,5,4,5,5,4,,4,2,4,1,4,3,7
18,8,1,2,9,16,19,17,3,10,15,21,4,13,6,7,12,5,14,11,20,7.33333333333333,6.83333333333333,8.16666666666667,8.33333333333333,8.33333333333333,,1,2,1,1,,14,,6,7,7,9,9,8,6,7,7,6,8,5,10,9,8,5,7,8,9,9,9,8,8,7,8,8,8,9,9,10,,7,6,7,6,6,6,7,6,6,7,7,6,6,6,7,7,6.4375,7,7,8,6,7,7,7,7,7,7,6,7,,4,4,5,5,5,5,4,4,4,4,4,5,5,4,5,5,4,5,4,4,4,4,4,4,4,4,5,5,5,3,4,4,4,4,3,3,4,4,4,,3,1,4,2,4,3,7
18,7,13,2,11,8,9,17,16,5,3,4,10,19,1,12,6,20,15,21,14,9.16666666666667,9,9.33333333333333,8.83333333333333,9.66666666666667,,1,1,1,2,,11,,9,8,9,9,10,9,10,10,9,9,10,9,10,10,10,9,9,8,8,9,9,9,10,8,10,9,9,9,9,10,,7,6,7,6,7,7,7,7,6,7,7,7,6,6,5,6,6.5,7,8,7,8,8,7,8,8,8,7,8,8,,5,4,5,4,5,5,4,4,5,4,5,5,4,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,4,5,,4,2,4,4,1,2,7
18,9,3,7,13,16,5,2,4,8,11,15,19,20,1,6,10,12,14,21,17,9.33333333333333,9.66666666666667,9.66666666666667,9.16666666666667,10,,1,1,1,2,,11,,9,9,9,10,10,9,10,9,10,10,10,10,10,10,10,10,9,10,9,10,8,10,10,8,10,10,10,10,8,10,,7,7,7,7,6,7,7,7,7,7,7,7,6,6,7,6,6.75,7,8,7,8,8,8,8,8,8,8,8,8,,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,,3,2,4,1,3,1,4
18,5,1,9,19,10,13,15,8,3,11,7,20,16,2,4,12,6,14,17,21,9.16666666666667,8.66666666666667,8,7.66666666666667,7.5,,1,1,1,2,,11,,10,9,9,8,9,9,9,9,7,9,9,9,9,7,7,9,9,9,9,5,9,9,6,6,6,9,7,6,9,9,,6,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6.375,7,8,8,8,7,7,7,7,7,7,7,3,,4,4,4,4,4,4,3,3,4,4,4,5,4,5,4,4,4,4,4,4,5,5,5,4,5,4,3,4,5,4,4,5,4,4,3,4,4,3,5,,3,1,4,1,0,1,7
18,8,7,13,3,5,9,11,4,16,1,14,20,19,17,12,10,6,2,21,15,3.83333333333333,7.16666666666667,7.16666666666667,6,4.66666666666667,,1,1,1,1,,15,,4,2,7,7,4,3,8,7,2,6,1,9,10,7,2,3,5,7,4,2,6,9,9,7,5,6,10,3,9,9,,5,5,5,6,3,5,7,5,5,6,6,6,4,5,5,5,5.1875,7,7,5,8,7,8,8,8,8,7,7,6,,4,4,4,4,5,3,4,3,4,3,4,4,4,4,5,5,4,3,3,4,4,4,4,4,5,4,4,5,5,4,3,4,4,4,3,4,5,4,5,,4,2,4,1,0,2,7
18,8,19,10,7,4,9,16,17,3,1,12,14,20,6,5,11,21,13,2,15,8.5,8.16666666666667,9.16666666666667,8,9.66666666666667,,1,1,1,2,,11,,7,9,9,8,10,9,7,7,9,9,8,6,10,6,10,9,10,9,9,10,8,9,10,8,9,10,8,10,8,10,,5,5,6,6,5,6,7,7,6,6,6,6,5,5,6,5,5.75,7,6,6,7,8,8,8,7,7,7,8,8,,5,4,5,4,5,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,5,4,3,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,5,,4,2,4,3,4,3,7
18,1,7,8,9,12,16,4,5,19,3,11,13,14,10,6,2,15,17,20,21,6.5,5.83333333333333,7.5,7.16666666666667,6.16666666666667,,2,2,1,1,,2,,6,3,6,6,8,3,8,10,6,7,7,3,9,7,6,8,6,6,8,0,6,7,8,8,8,9,8,6,8,8,,5,6,6,6,6,6,6,6,6,6,6,6,7,5,5,5,5.8125,8,7,7,8,8,8,6,8,7,7,7,7,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,5,4,4,,3,2,3,2,1,1,7
18,19,16,11,17,8,4,10,5,7,12,14,3,9,2,1,6,15,13,20,21,3.83333333333333,5,7.33333333333333,6.66666666666667,4.83333333333333,,2,2,2,1,,1,,2,6,7,3,4,6,3,8,7,7,2,6,7,7,3,6,6,5,6,3,1,3,7,8,4,6,6,10,9,8,,6,6,5,2,7,7,2,5,3,2,6,4,5,5,4,5,4.625,5,8,6,8,8,8,7,7,8,7,7,7,,4,4,5,4,5,5,4,4,4,4,4,5,5,4,4,4,3,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,3,4,4,,5,1,4,2,4,3,5
18,8,16,12,4,19,14,2,1,3,5,6,7,9,11,17,10,13,15,20,21,7,5.66666666666667,8.16666666666667,7.66666666666667,8.16666666666667,,1,2,1,1,,14,,8,6,8,6,9,5,4,9,7,9,7,5,9,9,9,8,5,9,8,7,4,5,6,8,6,10,9,8,8,9,,6,4,6,3,4,3,7,3,4,7,6,7,5,6,2,3,4.75,6,7,8,8,7,8,6,5,8,7,8,8,,4,5,4,4,5,5,5,4,4,4,5,4,5,4,3,4,4,4,3,4,4,5,5,3,4,4,5,5,2,3,4,4,5,5,4,4,4,5,5,,4,1,3,3,3,2,7
18,16,8,1,4,5,2,12,17,10,14,9,7,13,6,3,19,11,20,21,15,7,6.83333333333333,8.16666666666667,7.83333333333333,7.66666666666667,,1,2,1,1,,14,,6,7,8,8,10,9,6,9,6,8,6,6,9,8,7,8,7,6,8,6,5,6,8,8,6,8,9,9,9,9,,6,5,5,5,3,3,3,5,5,6,6,6,5,5,4,5,4.8125,7,7,8,6,7,6,6,7,8,6,6,7,,4,5,5,4,5,5,3,4,4,4,5,5,4,4,5,5,4,3,3,3,4,4,4,4,5,4,4,5,5,4,4,5,5,4,4,5,5,4,5,,3,1,3,1,1,2,7
18,16,5,8,3,4,14,12,7,20,19,1,9,2,13,10,11,17,6,15,21,6.5,4.66666666666667,6.83333333333333,4.66666666666667,5.83333333333333,,2,1,1,2,,7,,7,6,8,4,9,5,3,8,4,7,8,4,7,5,3,7,4,5,6,4,8,7,8,6,4,4,4,5,3,8,,3,5,5,6,5,5,4,3,5,5,6,6,3,3,3,3,4.375,7,6,5,4,5,7,5,5,7,6,7,3,,4,4,4,3,4,3,3,4,4,3,3,4,4,4,3,3,4,3,3,4,4,4,4,3,4,4,4,5,3,4,4,3,4,4,3,2,4,3,5,,3,1,4,2,2,1,7
18,8,16,12,1,17,4,14,19,2,9,3,5,6,7,11,13,15,21,20,10,9.66666666666667,8.66666666666667,9.66666666666667,10,9.66666666666667,,1,2,1,1,,14,,10,9,10,10,9,10,8,10,10,10,9,5,10,10,10,9,10,9,10,10,10,10,9,10,9,10,10,10,10,10,,7,7,6,7,7,7,6,6,7,7,7,7,6,6,6,6,6.5625,8,8,8,8,8,8,8,8,8,8,8,6,,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,4,1,4,3,4,3,2
18,8,16,14,7,12,4,1,5,6,17,10,11,19,3,9,13,15,20,21,2,6.83333333333333,7.5,8.33333333333333,9,8.5,,1,2,2,1,,13,,5,7,8,8,9,7,7,9,10,7,7,7,10,10,9,8,8,9,9,9,6,7,5,8,9,8,9,9,9,8,,7,7,7,7,6,7,6,7,7,7,7,7,5,5,5,5,6.375,7,7,7,8,8,7,6,7,8,7,7,1,,4,4,5,4,4,5,4,4,5,4,5,4,4,4,4,5,4,3,3,3,4,5,5,4,4,4,4,4,4,4,4,5,4,4,5,3,5,4,5,,3,2,3,2,4,2,7
18,16,7,1,8,12,19,5,14,17,4,9,2,13,6,11,20,21,3,10,15,7.33333333333333,6.66666666666667,9,8.16666666666667,8.66666666666667,,2,2,2,1,,1,,7,9,7,5,8,4,4,8,7,8,8,8,10,10,8,7,8,9,9,10,8,1,10,8,8,10,10,10,10,10,,7,7,5,7,3,3,7,3,7,7,7,7,2,2,3,2,4.9375,8,8,8,7,7,8,6,8,8,6,7,6,,4,4,5,4,4,4,4,5,5,4,5,5,5,5,4,5,4,2,3,2,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,5,,3,2,3,1,0,2,2
18,4,3,5,16,12,14,8,7,1,10,19,20,15,11,9,6,17,13,21,2,5.66666666666667,4.66666666666667,7.33333333333333,7.33333333333333,7.66666666666667,,1,2,2,1,,13,,3,4,8,9,9,4,2,9,8,8,6,3,10,9,6,8,5,6,7,4,6,9,6,5,9,7,5,5,6,10,,5,3,3,5,5,3,5,3,5,4,5,3,3,5,5,3,4.0625,4,7,6,6,3,6,5,5,8,5,6,6,,4,4,5,4,5,5,4,4,4,3,4,5,2,2,4,3,3,3,2,3,4,3,4,4,5,3,5,4,2,4,4,4,5,5,4,3,3,5,5,,2,2,3,1,0,0,7
18,19,17,16,7,8,2,1,6,11,14,15,9,12,13,4,5,21,10,3,20,5.16666666666667,4.66666666666667,5.66666666666667,6.33333333333333,4.5,,1,2,2,1,,13,,4,4,7,7,5,5,5,5,5,2,2,4,5,4,5,7,4,5,5,5,7,7,6,8,4,6,4,6,9,6,,6,6,6,7,6,6,5,5,6,5,5,5,5,4,4,5,5.375,7,8,8,6,7,8,6,7,7,8,8,8,,4,4,4,4,4,5,3,3,4,5,4,5,5,5,5,4,4,3,3,4,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,4,4,,3,2,4,1,0,0,7
18,16,8,12,6,10,19,1,5,2,4,14,21,7,11,17,15,13,20,9,3,5,4.66666666666667,7.33333333333333,5.16666666666667,6.16666666666667,,2,2,1,1,,2,,4,5,7,6,6,4,6,6,4,5,5,4,10,6,5,5,4,10,3,7,7,5,5,7,4,5,4,6,5,10,,7,7,7,7,6,7,6,6,6,7,7,7,7,7,7,7,6.75,6,8,8,6,8,8,8,8,8,7,8,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,3,2,4,2,4,1,7
18,16,8,12,6,10,19,1,5,2,4,14,21,7,11,17,15,13,20,9,3,8,9,9.66666666666667,10,9.16666666666667,,2,2,2,1,,1,,8,10,9,10,10,10,10,10,10,6,9,6,10,10,10,10,10,10,10,10,1,8,9,10,9,10,10,10,10,10,,7,7,7,1,7,7,7,7,7,7,7,7,7,7,6,7,6.5625,8,8,8,8,8,8,6,8,8,7,8,1,,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,,3,2,3,4,0,,7
18,17,16,8,1,2,9,3,5,6,7,11,14,19,4,10,12,13,15,21,20,7.5,7.16666666666667,7,8.5,8,,1,2,2,1,,13,,9,6,8,8,9,8,9,6,9,7,4,3,8,7,5,9,10,5,9,9,7,9,7,8,9,8,6,8,10,9,,7,6,7,5,5,6,5,5,6,6,6,6,4,3,3,6,5.375,8,7,8,7,7,6,7,7,5,7,7,6,,3,4,5,4,4,3,3,3,4,4,5,5,5,3,4,5,5,4,4,4,5,4,3,4,3,3,4,4,4,4,4,5,5,4,3,3,4,4,4,,2,1,3,1,2,0,7
18,19,8,14,7,11,12,4,2,1,5,9,17,16,3,6,10,13,15,20,21,7.66666666666667,7.83333333333333,8.83333333333333,8.66666666666667,9,,2,2,1,2,,6,,7,9,10,8,9,7,8,9,9,9,9,6,10,9,9,9,8,7,7,9,7,7,8,10,9,7,9,9,9,9,,6,6,6,6,5,5,7,7,4,6,7,7,5,5,6,6,5.875,7,5,5,8,5,6,7,6,8,7,6,7,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,2,4,4,2,3,7
18,17,16,8,7,19,14,11,12,4,1,3,10,5,6,13,2,20,15,21,9,5,6.5,7.66666666666667,5.33333333333333,6.66666666666667,,,,,,,,,4,3,6,5,8,4,8,8,6,6,3,7,8,8,5,6,7,8,4,7,8,8,8,4,6,5,6,8,5,8,,5,6,6,6,4,5,4,5,6,6,5,6,5,4,4,4,5.0625,6,5,7,6,4,6,6,6,7,7,6,5,,4,4,5,4,4,3,4,3,4,4,4,5,5,5,5,4,4,3,3,4,4,4,4,4,4,3,4,5,5,5,4,4,4,4,4,4,4,5,5,,3,1,4,2,0,1,3
18,8,11,16,12,17,10,14,5,20,9,1,19,3,7,6,4,2,15,13,21,8.66666666666667,8,6,8.5,7.66666666666667,,,,,,,,,8,9,4,7,9,6,5,6,9,6,10,8,10,6,6,10,10,2,9,10,10,6,5,10,8,8,10,9,10,7,,3,4,6,4,6,5,3,3,7,7,7,7,3,4,5,5,4.9375,8,7,8,8,7,6,5,6,6,8,8,8,,3,2,5,3,4,4,3,2,4,4,5,5,4,4,3,5,2,3,4,3,4,4,3,3,4,4,4,5,4,4,4,5,5,5,3,4,5,4,5,,3,1,3,2,0,0,1
18,8,16,7,2,9,14,10,11,12,1,5,19,4,6,17,13,3,20,15,21,8.16666666666667,8.83333333333333,8.16666666666667,9,9.33333333333333,,,,,,,,,7,9,10,10,9,6,6,6,8,10,9,9,8,9,9,8,9,9,8,9,9,10,6,10,10,10,10,10,9,9,,5,6,5,4,6,7,6,6,6,3,6,6,2,3,2,3,4.75,6,5,7,7,7,7,6,8,8,7,6,7,,4,5,5,5,5,5,4,3,3,4,4,5,5,4,5,5,4,3,2,4,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,4,4,,3,2,4,1,0,0,4
